BCHAIN-ATRCT,BCHAIN-MWNUS,BCHAIN-DIFF,BCHAIN-MWNTD,BCHAIN-MWTRV,BCHAIN-AVBLS,BCHAIN-ETRAV,BCHAIN-BLCHS,BCHAIN-TOUTV,BCHAIN-NADDU,BCHAIN-NTRBL,BCHAIN-NTREP,BCHAIN-HRATE,BCHAIN-MIREV,BCHAIN-NTRAT,BCHAIN-CPTRA,BCHAIN-TRVOU,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-TRFUS,BCHAIN-NTRAN,BCHAIN-TRFEE,BCHAIN-TOTBC,BCHAIN-MKTCP,BCHAIN-MKPRU
11.425,22069779,1.93114E+12,51638,72378.99086,1.057117456,270807.5084,151027.4343,1858450.481,822010,1751.082902,322216,18527481.57,40136372.69,291680402,122.3587554,1663185738,1.14839535,3600871653,9273727.091,337959,697.4408335,16797175,2.23349E+11,13296.794
13.7,22020852,1.93114E+12,50262,68721.14408,1.058194976,259905.1071,150823.4106,2162979.761,876989,2092.728916,330491,15935554.1,41068171.48,291342443,121.7157802,1634548780,1.075517804,3931428179,10895933.48,347393,720.3257009,16794762.5,2.54044E+11,15126.39833
14.375,21976144,1.93114E+12,52481,90988.0322,1.054599348,257849.822,150647.7502,2246011.729,919149,2196.737805,340700,15743559.47,39993340.56,290995050,114.4587772,1182426648,1.08684124,3794067603,11071272.05,360265,752.4182028,16792687.5,2.47092E+11,14714.25333
14.875,21935758,1.93114E+12,50055,53037.83242,1.050648337,264641.9958,150474.7959,2520926.892,895996,2082.361446,329050,15935554.1,41050023.03,290634785,122.3105476,1742246004,1.046518107,4040000008,10602575.28,345672,694.5264055,16790637.5,2.56324E+11,15265.90667
14.3,21868507,1.93114E+12,41153,37108.84839,1.047738315,294130.9777,150300.3883,2757179.425,910004,2272.759259,352796,15551564.84,43826673.43,290289113,122.6117109,946406884.8,0.921736984,4897713642,11424807.87,368187,686.1140025,16788562.5,2.79554E+11,16651.47167
9.766666667,21829648,1.93114E+12,65737,54817.18718,1.054609161,227080.97,150130.6547,2979615.086,889098,2135.994048,342679,16127548.73,46900388.18,289920926,134.8711739,1024721001,1.230608582,3932860282,12027800.35,358847,694.4779056,16786537.5,2.90729E+11,17319.198
9.483333333,21771416,1.93114E+12,39627,70424.57601,1.067635797,300697.1506,149953.4804,2921230.734,888402,2396.552448,322200,13727615.88,41569957.46,289562079,124.7243621,1764169571,0.827695246,5164208948,12045172.46,342707,701.3560209,16784437.5,2.88258E+11,17174.12
13.95,21732800,1.93114E+12,51380,74606.12686,1.065832702,266691.8355,149800.8084,2737825.461,1054711,2529.809524,402643,16127548.73,42527795.29,289219372,102.9338557,1371803860,1.079246048,4053543884,11829066.66,425008,778.2610948,16782650,2.55085E+11,15199.355
9.55,21669210,1.93114E+12,48906,63696.64258,1.06551321,189339.1282,149621.7485,2816884.612,937530,2522.057325,376433,15071578.27,39612658.08,288794364,103.1087188,1138506779,1.432448484,2850171441,11285211.59,395963,749.6854726,16780550,2.52602E+11,15053.26167
7.983333333,21618910,1.93114E+12,43995,55603.7996,1.041367596,234989.0508,149454.463,2536938.596,850801,1994.035088,324425,16415540.67,40553327.64,288398401,122.6356244,1567582732,1.185870136,3526212015,9741276.587,340980,649.1649763,16778587.5,2.51777E+11,15005.85667
13.9,21580676,1.92258E+12,37593,64570.53499,1.0433825,184794.6627,149276.3891,1683244.829,593282,1549.724359,231679,14975580.96,32334328.99,288057421,138.227164,744866630.5,1.309244002,2552418376,6483620.483,241757,469.4130365,16776450,2.31719E+11,13812.18667
9.133333333,21529173,1.87311E+12,50964,49984.03382,1.037056969,234540.6526,149113.6214,1638125.546,678712,1781.730061,278158,15177350.25,35435185.86,287815664,125.9706384,1142728355,1.101150056,3322403205,7722285.672,290422,545.1445262,16774500,2.3762E+11,14165.575
10.7,21506448,1.87311E+12,42136,139288.784,1.036882014,298339.3935,148944.5812,2243962.344,815099,2342.904762,327455,13687549,33640243.62,287525242,100.383794,1728481567,0.876877532,3942726332,10289264.11,344407,778.5711097,16772462.5,2.21658E+11,13215.574
8.066666667,21468633,1.87311E+12,52306,72064.0346,1.047753715,251563.8573,148792.1595,2311057.659,838925,2144.387879,337150,15363575.41,40531227.59,287180835,117.8536173,1274049464,1.132235402,3682930089,11504149.54,353824,785.7950496,16770625,2.45524E+11,14640.14
9.8,21420747,1.87311E+12,48384,69155.53754,1.08320304,251609.9899,148619.2801,2067417.474,741488,2047.33557,290853,13873774.15,37008426.92,286827011,124.8457868,1883494461,1.052555144,3618298008,11300748.46,305053,785.8338917,16768562.5,2.41142E+11,14380.58167
8.133333333,21388964,1.87311E+12,46058,92122.75961,1.067594788,301139.8528,148457.8829,2323583.618,749191,1972.064103,293690,14525562.2,41529952.92,286521958,138.5829758,1619268857,0.908155164,4694566031,12234766.59,307642,784.8171235,16766700,2.61381E+11,15589.32167
13.375,21346025,1.87311E+12,45559,56230.08765,1.05031312,198300.0454,148291.3381,2185221.901,605853,1742.535211,232606,13221986.11,38893686.5,286214316,161.6860707,1745062014,1.261030381,3172612011,11609290.54,247440,725.6238182,16764750,2.6822E+11,15999.04833
10.5,21291660,1.87311E+12,42867,49040.6424,1.050745956,178454.3545,148142.1936,1810627.098,565074,1695.748148,216690,12570198.06,32706729.13,285966876,146.5951423,1134112808,1.331934106,2519602088,9733579.236,228926,689.394412,16762975,2.36677E+11,14119.02833
10.86666667,21249422,1.87311E+12,49434,49101.34455,1.064142862,182640.7713,148000.3429,1427328.525,652209,1838.967105,267959,14153111.89,37634874.15,285737950,138.7876797,1798168178,1.522727561,2547688082,12290916.09,279523,881.1213628,16761287.5,2.33806E+11,13949.175
14.01666667,21204476,1.87311E+12,40957,56250.95838,1.060037964,160500.9266,147838.5932,1781229.264,729637,2217.345324,290746,12942648.37,41833672.65,285458427,139.6984177,1967536506,1.746479384,2465336231,16368134.37,308211,1065.615595,16759387.5,2.57429E+11,15360.26167
16.5,21165559,1.87311E+12,43222,80471.74768,1.062319065,291040.973,147691.2479,1901698.95,890731,2455.793548,360730,14432449.62,51049170.67,285150216,137.0223845,5352015516,1.17971241,4421187413,22724840.66,380648,1495.946477,16757650,2.54565E+11,15190.945
10.85,21100453,1.87311E+12,43505,74526.06178,1.038692091,228091.5617,147526.5885,1791086.429,840739,2541.530303,318502,12290860.32,43552942.14,284769568,132.9198159,1989091729,1.218265879,3660301618,18113814.19,335482,1128.76167,16755712.5,2.68887E+11,16047.51
11.25,21038234,1.87311E+12,54677,115857.7963,1.07280014,321480.9061,147389.4811,2227875.178,853863,2722.625,352242,12663310.64,40786861.39,284434086,113.0345086,2752775707,0.812362941,5152140336,14609416.92,370277,911.5917428,16754062.5,2.68505E+11,16026.27167
9.9,20979889,1.87311E+12,54852,85571.44056,1.0601594,212627.8446,147243.5803,1984897.73,887697,2704.442857,362550,13035760.95,41629001.08,284063809,113.0216308,2215330001,1.134656427,3771403824,11752530.47,378622,662.5955054,16752362.5,2.97139E+11,17737.11167
11.45,20883724,1.71805E+12,63495,80103.44778,1.042035055,257014.9995,147095.158,3005751.3,922523,2166.148352,376724,16946489.24,52600190.39,283685187,137.6606911,2021140821,1.113602509,4873481582,11132989.27,394239,587.1254837,16750612.5,3.17623E+11,18961.85667
11.6,20822024,1.5909E+12,66631,140930.9428,1.041074422,262597.6285,146905.5076,2389062.955,877464,2118.432432,375878,14630524.31,53191582.14,283290948,140.1753585,1641066518,1.084525664,5065451796,10328496.93,391910,535.4386753,16748337.5,3.23072E+11,19289.785
13.05,20733777,1.5909E+12,67827,57310.51324,1.056583702,183692.7238,146712.9088,2356102.923,819304,2129.953216,349526,13523349.5,50569835.23,282899038,143.0197915,1636509992,1.454337074,3581766252,10412518.86,364222,534.0113834,16746025,3.26525E+11,19498.68333
13.15,20675865,1.5909E+12,70019,108963.9698,1.057938769,237114.5897,146532.233,2756649.28,942513,2400.449704,389126,13365181.67,46748982.95,282534816,118.5098793,2066395217,1.14088464,4213976778,10533475.05,405676,592.7039343,16743887.5,2.97571E+11,17771.9
8.233333333,20591507,1.5909E+12,74490,93841.07616,1.041837308,215114.7697,146353.4414,2943542.647,1072861,2652.12973,470650,14630524.31,47709970.57,282129140,100.523565,610207126.7,1.374665231,3587876011,10751346.29,490644,644.6079443,16741775,2.79234E+11,16678.892
11.525,20538020,1.5909E+12,88936,129872.758,1.057064672,277147.4477,146160.7015,3267550.708,958476,2282.682796,407341,14709608.23,47718952.97,281638496,115.9659661,2027550685,1.056945669,4658395921,10157261.44,424579,604.2979452,16739462.5,2.81363E+11,16808.36667
13.1,20433361,1.5909E+12,74175,107602.8113,1.061313154,333417.1171,145964.0874,3302129.257,867771,2390.878205,355339,12337090.77,41532449.57,281213917,115.2422281,1992977378,0.746195666,5760245260,9293733.502,372977,537.9440791,16737137.5,2.89157E+11,17276.39333
13.4,20361642,1.5909E+12,81608,114588.41,1.060447971,254835.4834,145798.5226,2687922.77,867654,2155.54386,357068,13523349.5,42517108.93,280840940,119.1971521,2487997751,1.0285611,4271582104,8106807.487,368598,483.6386507,16735187.5,2.80517E+11,16762.11667
10.48333333,20287315,1.5909E+12,92443,81931.94212,1.056458927,240250.798,145617.186,1987675.08,739391,2081.829268,330823,12969762.09,36118756.35,280472342,109.2348496,2539286893,1.04395087,3572482517,6811862.085,341420,458.1002969,16733050,2.48817E+11,14869.805
11.95,20193317,1.5909E+12,103296,113521.8923,1.051266287,256978.9731,145443.9267,2895169.904,877574,2318.385057,390742,13760601.25,40234510.34,280130922,102.9328041,2195860927,1.067047779,3891389970,8587325.961,403399,567.0884245,16731000,2.53355E+11,15142.83415
15.5,20108132,1.5909E+12,72179,176239.4841,1.051352891,299816.9523,145261.0064,2492427.014,902011,2468.538462,371809,12337090.77,40290718.09,279727523,107.7200935,3800432532,0.864337272,4799300875,10267644.74,385092,641.4296648,16728825,2.67786E+11,16007.43667
10.33333333,20043920,1.5909E+12,40456,93751.18803,1.045315113,340308.5676,145096.9953,3400920.709,869098,2465.860927,356607,11941671.2,35850533.45,279342431,99.67692881,4548758962,0.66089346,5615762341,5966734.538,372345,361.5770684,16726862.5,2.76026E+11,16501.97167
12.075,19936050,1.40798E+12,68654,120303.5419,1.059046223,267883.0924,144939.1528,3531510.981,978251,2359.505319,415131,14867776.06,34001400.78,278970086,79.58672415,1982715220,0.973249163,3627399597,3482333.208,443587,257.1699543,16724975,2.26473E+11,13540.98
13,19820798,1.347E+12,82967,116608.4749,1.058658534,224596.1506,144740.0521,3015982.765,891235,2279.264045,378024,11918845.17,28080616.4,278526499,71.57584742,999891969.5,1.088478029,2667850402,2609451.313,405709,219.679754,16722625,1.98639E+11,11878.43333
8.633333333,19746602,1.347E+12,95492,112596.5929,1.068300398,224534.7633,144551.6109,2613354.179,885109,2213.734807,381149,12119724.58,27786214.76,278120790,71.95219845,1283672891,1.108345039,2601197062,2619560.713,400686,226.1199096,16720400,1.93703E+11,11584.83
8.383333333,19682034,1.347E+12,82178,75886.0543,1.04737504,178200.7287,144358.2485,1870464.104,762992,2005.931818,332484,11784925.56,26076363.22,277720104,76.63657035,592011274.2,1.33975386,2019481499,2124312.944,353044,187.4511427,16718137.5,1.8946E+11,11332.622
10.35,19610796,1.347E+12,66294,68110.22008,1.036298422,179323.6286,144173.9105,2142790.417,683882,2027.043478,296727,10780528.49,23388265.6,277367060,74.72855934,965994254.4,1.228391301,1985357943,2106835.486,326354,190.2958534,16715937.5,1.85068E+11,11071.36833
15.2,19546323,1.347E+12,98564,143781.1933,1.068084667,246207.0975,144007.0664,2319117.915,869274,2256.327869,371320,12253644.19,26605722.88,277040706,66.80868353,1589331513,1.029439009,2679696383,2688891.2,412908,247.0519056,16713925,1.81913E+11,10883.912
17.1,19503068,1.347E+12,101161,160375.6327,1.068302413,342989.7735,143811.6069,2697792.327,851419,2301.712575,368696,11182287.32,22988871.27,276627798,62.2520954,2130663923,0.68752229,3480444824,2746194.894,384386,270.6311441,16711637.5,1.69579E+11,10147.372
10.08333333,19430457,1.347E+12,75102,129299.5381,1.064409006,401449.9201,143633.2004,3262042.942,903004,2301.098266,382774,11584046.14,23310275.2,276243412,60.88564184,3006736495,0.611135289,3966055570,2873917.641,398090,290.9021286,16709550,1.65079E+11,9879.328333
9.966666667,19373676,1.347E+12,80874,120724.4492,1.062805744,326641.4386,143449.0577,2880931.739,816744,2346.00641,350166,10445729.47,21029651.14,275845322,59.69789093,824886242.4,0.672061366,3250901799,2440662.83,365977,245.2309135,16707387.5,1.6628E+11,9952.50882
13.35,19261417,1.347E+12,77678,107283.8072,1.047396647,351226.303,143283.26,2426385.167,829650,2230.917647,363700,11383166.73,22128557.83,275479345,60.51264508,1100089827,0.672359406,3413320842,2298406.742,379256,236.5030831,16705437.5,1.62348E+11,9718.29505
15.375,19215073,1.347E+12,70565,66555.73883,1.042223373,243954.9184,143105.2025,2050315.308,712606,2154.751634,317735,10244850.06,18860738.13,275100089,59.24361809,183816238.5,0.862340506,2264912543,1775333.263,329677,191.2220773,16703312.5,1.55076E+11,9284.1438
13.025,19152189,1.347E+12,75988,69072.81276,1.047860103,272023.8371,142945.7424,2899917.653,697525,2158.262821,318480,10445729.47,18041747.86,274770412,55.49025743,677327101.1,0.788769024,2368622336,1703515.114,336689,195.6397653,16701400,1.45426E+11,8707.407267
9.75,19114912,1.36197E+12,62870,87323.41109,1.048611973,326194.7973,142782.2762,2677848.851,698358,2051.912752,289866,9977010.841,16712356.61,274433723,56.56647633,644675714.8,0.642572017,2691426205,1926904.496,305735,233.5364872,16699450,1.37787E+11,8250.978333
15.35,19087129,1.36442E+12,87303,125737.7264,1.056894261,301334.5563,142626.033,3406958.991,747161,2243.356688,338456,10648648.96,17540614.88,274127988,51.5585427,425395614.8,0.739516767,2455560233,2166965.273,352207,265.9195691,16697587.5,1.36068E+11,8148.95
9.033333333,19046316,1.36442E+12,52308,71472.77171,1.065427033,209312.6423,142460.1006,3081911.812,673818,2087.065041,247516,8342572.114,13902700.85,273775781,56.14192682,494283581.3,0.832780682,1730604252,1700034.081,256709,205.6152497,16695312.5,1.38037E+11,8268.035
13.1,19012471,1.36442E+12,79792,102327.4758,1.055894156,315977.9695,142329.0531,3637233.522,753813,2145.034682,343461,11733861.59,19226652.9,273519072,53.70716522,1004515767,0.782585114,2546719238,2500928.148,371091,310.2965518,16693775,1.34548E+11,8059.8
7.5,18966444,1.36442E+12,79580,92702.60098,1.018682537,290024.0199,142146.3834,4224222.225,734768,1921.165714,326795,11869513.17,20065228.06,273147981,61.79390914,546752953.5,0.867693019,2394321375,2716241.392,336204,329.0181743,16691612.5,1.37799E+11,8255.596817
12.375,18937477,1.36442E+12,65790,60371.95182,1.042986825,201102.4408,141968.114,5442164.823,603429,1655.34375,257447,10852126.33,17376609.32,272811777,67.94944568,541743546.8,1.117561545,1610358778,1981442.303,264855,247.4435441,16689425,1.33643E+11,8007.654067
11.75,18902058,1.36442E+12,71800,59377.33327,1.047779654,252240.6049,141801.2361,2716113.898,614839,1991.720588,263154,9224307.378,15016726.68,272546922,57.42898405,541082170.9,0.788924683,1971800219,2266879.973,270874,289.9883924,16687425,1.30448E+11,7817.140383
9.15,18866359,1.36442E+12,67726,87274.45383,1.034528575,360016.3465,141658.738,3818219.593,684253,1836.02994,286083,11326906.85,18692415.92,272276048,63.20248955,1009820548,0.691264843,2803405660,3123836.623,306617,401.1664327,16685725,1.2993E+11,7786.884367
12.55,18832344,1.36442E+12,75780,96962.344,1.022789349,300898.3181,141485.9718,3817994.312,677301,2042.078947,300307,10309520.01,18216836.56,271969431,60.49274922,1167106378,0.798489096,2351529593,3928149.057,310396,502.6402592,16683637.5,1.30383E+11,7815.0307
18.275,18797412,1.36442E+12,81718,119744.3565,1.045910632,318338.9762,141330.5078,3422899.06,709142,2117.026316,311421,10309520.01,17742474.71,271659035,56.80510939,925948610,0.78642898,2324329725,4406485.693,321788,603.509962,16681737.5,1.21801E+11,7301.42992
20.975,18770376,1.36442E+12,62542,97817.81521,1.027411461,276286.8,141171.5294,3861149.037,604054,2124.960938,261563,8681701.061,14299314.22,271337247,54.03781489,597502689.4,0.801734603,1833276923,4081355.249,271995,615.0868792,16679837.5,1.10678E+11,6635.412633
18.6,18732076,1.36442E+12,61688,100418.5333,1.0417878,322934.8118,141040.0207,4374153.7,694828,2209.278571,299449,9495610.536,16126660.19,271065252,53.65118045,1259093768,0.784488439,2115296496,5131358.278,309299,783.3862644,16678237.5,1.09246E+11,6550.227533
27.26666667,18704741,1.36442E+12,33412,85474.23477,1.053113988,322635.5394,140894.1704,2087930.627,467890,2324.575,182691,5426063.163,8791671.835,270755953,48.6776885,1601736904,0.490835718,1844282045,3336093.437,185966,583.6104671,16676487.5,95327831901,5716.301583
16.71666667,18662085,1.36442E+12,41910,83201.62779,1.058251325,211248.9548,140809.9213,1664880.37,455431,2432.925,189193,5426063.163,8125360.77,270569987,43.05642072,805734191,0.623462458,1344145630,2017392.357,194634,317.0579268,16675487.5,1.06104E+11,6362.851033
18.05,18630876,1.42337E+12,50788,97241.04294,1.050013067,289374.0331,140725.2612,2333950.774,619943,2264.541667,260777,8139094.745,11846298.41,270375353,45.00219829,1128392931,0.628934441,1944419256,2150025.601,271745,319.9729572,16674487.5,1.12043E+11,6719.39785
10.78333333,18599293,1.45284E+12,80847,147037.7199,1.024794026,316706.9736,140599.2596,2237809.572,727945,2230.594771,329691,11049821.74,15722628.4,270103608,47.69137156,528018381.6,0.717960174,2267000254,2586413.101,341281,361.32994,16672987.5,1.19346E+11,7158.03706
15.35833333,18570652,1.45284E+12,63818,121416.1472,1.026831007,254715.5182,140442.4661,4267266.919,646100,2092.680556,288774,10399832.23,15069064.6,269762327,51.83312988,1261823617,0.826903575,1888939271,2271125.508,301346,306.2517252,16671075,1.23631E+11,7415.87825
10.73333333,18527962,1.45284E+12,87384,128189.9531,1.026380083,257469.8931,140294.6025,3523838.116,714349,2151.512821,323686,11266484.92,15347363.33,269460981,47.41933654,533993339.5,0.871607661,1826009241,2085988.333,335636,294.127314,16669275,1.18221E+11,7092.127233
12.01666667,18484924,1.45284E+12,69333,98416.20659,1.044553376,224420.652,140134.4872,2782648.586,608650,2037.81203,260465,9605400.601,12842419.19,269125345,49.06880974,832822399.4,0.847888945,1568492020,1679738.789,271029,240.3378973,16667325,1.16489E+11,6989.071667
14.9,18452011,1.45284E+12,57157,54710.49023,1.042667163,177541.6076,139995.5616,6077425.122,555458,1785.304965,243244,10183169.06,13953618.89,268854316,57.4433436,568573468.2,1.104054664,1309726635,1458113.702,251728,197.6563993,16665662.5,1.22943E+11,7377.012367
15.51666667,18405132,1.45284E+12,78108,74911.42299,1.028248008,191510.1119,139848.5455,5765969.345,588058,2262.469231,283626,9388737.429,13655329.53,268602588,48.00172237,563573963.1,0.991200783,1424364753,2032306.696,294121,273.249729,16663900,1.23938E+11,7437.543317
18.875,18377896,1.45284E+12,58368,103697.6847,1.046605975,232314.538,139714.8733,3036929.609,670928,2332.756303,268570,8594305.801,12261316.12,268308467,45.61546085,374814689,0.757280998,1672135010,1956152.111,277598,271.7738527,16662275,1.1993E+11,7197.72006
10.55,18325695,1.45284E+12,75205,136960.629,1.03739566,338534.0675,139590.3271,2251378.165,704944,2276.493333,329152,10833158.57,14715617.85,268030869,44.55552986,1143999865,0.635856477,2392765594,1962017.317,341474,277.5907948,16660787.5,1.17759E+11,7068.0201
9.816666667,18292760,1.45284E+12,69431,91338.25429,1.043285303,190517.265,139434.7178,1711620.598,733878,2218.238532,234730,7872095.229,10194586.57,267689395,43.60100615,630017228.5,0.830188626,1269856000,1460719.72,241788,219.1526646,16658325,1.11033E+11,6665.306683
15.85,18250024,1.45284E+12,55498,76862.80075,1.036997174,248790.1886,139320.9997,1916686.477,611373,2011.123188,267062,9966505.887,12093705.3,267447607,45.04623842,454449998.3,0.786564378,1589432236,1481494.866,277535,231.8949993,16656962.5,1.06415E+11,6388.645167
15.9,18201731,1.45284E+12,79024,87200.58085,1.028509136,275383.1153,139177.8941,1855584.227,672642,2150.183673,305616,10616495.4,12373554.11,267170072,40.58820228,144588378.9,0.762970152,1681454664,1609453.334,316077,263.5909742,16655237.5,1.01695E+11,6105.87422
15.73333333,18174840,1.45284E+12,76653,58124.43259,1.018008403,212275.096,139026.7032,1659959.905,666706,2168.993506,317564,11122042.8,13055675.56,266853995,40.61281977,572711007.5,1.038208046,1306645347,1716486.634,334025,278.857125,16653400,1.02509E+11,6155.43402
22.925,18107092,1.45284E+12,47173,48389.95139,1.007806906,111675.1158,138869.9299,1417695.812,440621,2436.070588,202033,6138789.858,6888711.113,266519970,34.52466176,278764450.6,1.108159389,645113300.6,1011143.103,207066,175.0382808,16651475,96190524846,5776.69695
14.48333333,18085974,1.45284E+12,45580,85405.74645,1.031948462,165001.2667,138784.2664,2003977.225,552374,2372.038462,239768,7510989.944,8162322.046,266312904,34.31949646,402366481.8,0.888882546,952470634.5,962088.7432,246692,166.66746,16650412.5,96114589131,5772.504983
5.833333333,18059350,1.23378E+12,57861,85178.73584,0.732356489,334373.0128,138676.9437,1743919.657,555497,1476.816667,254278,12999790.29,13483500.7,266066212,52.377774,450583865.8,0.70659127,1970506447,663865.0928,265827,112.6505176,16649112.5,98115524477,5893.138417
12.9,18019904,1.19679E+12,82193,112052.105,0.969675557,376845.267,138545.1196,1984823.18,636240,1704.945946,303906,11006184.19,13473857.95,265800385,44.11948987,446193087.8,0.6513218,2136570418,804946.7877,315415,141.9753754,16646862.5,94381426739,5669.622533
